color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Ryan Coogler,437,133,0,531,Phylicia Rashad,13000,109712885,Drama|Sport,Sylvester Stallone,Creed ,146708,15106,Graham McTavish,1,boxing|boxing match|fight|montage|philadelphia,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,362,English,USA,PG-13,35000000,2015,597,7.7,2.35,70000
Color,Pete Travis,432,95,38,20,Jason Cope,409,13401683,Action|Sci-Fi,Wood Harris,Dredd ,203458,578,Rakie Ayola,0,brutality|dark humor|female antagonist|female warrior|post apocalypse,http://www.imdb.com/title/tt1343727/?ref_=fn_tt_tt_1,588,English,UK,R,35000000,2012,107,7.1,2.35,46000
Color,Pete Travis,432,95,38,20,Jason Cope,409,13401683,Action|Sci-Fi,Wood Harris,Dredd ,203461,578,Rakie Ayola,0,brutality|dark humor|female antagonist|female warrior|post apocalypse,http://www.imdb.com/title/tt1343727/?ref_=fn_tt_tt_1,588,English,UK,R,35000000,2012,107,7.1,2.35,46000
Color,Will Gluck,238,109,87,923,Justin Timberlake,15000,55802754,Comedy|Romance,Mila Kunis,Friends with Benefits ,270228,20956,Masi Oka,2,blow job|female rear nudity|girl in panties|male objectification|no panties,http://www.imdb.com/title/tt1632708/?ref_=fn_tt_tt_1,194,English,USA,R,35000000,2011,3000,6.6,2.35,41000
Color,Seth Gordon,340,106,91,64,Lindsay Sloane,18000,117528646,Comedy|Crime,Kevin Spacey,Horrible Bosses ,353442,18669,Reginald Ballard,5,black comedy|boss|chemical company|dental assistant|murder,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387,English,USA,R,35000000,2011,464,6.9,2.35,31000
Color,Anne Fletcher,155,87,98,253,Richard T. Jones,472,34507079,Action|Comedy|Crime,Jim Gaffigan,Hot Pursuit ,34948,1679,Michael Mosley,2,danger|drug cartel|female cop|female police officer|fugitive,http://www.imdb.com/title/tt2967224/?ref_=fn_tt_tt_1,118,English,USA,PG-13,35000000,2015,328,5.1,2.35,0
Color,Seth Gordon,275,120,91,680,Eric Stonestreet,4000,134455175,Comedy|Crime,Jon Favreau,Identity Thief ,97664,5826,T.I.,2,bounty hunter|credit card|cross country|identity|police,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,232,English,USA,R,35000000,2013,904,5.7,2.35,17000
Color,Clint Eastwood,392,137,16000,363,Naomi Watts,29000,37304950,Biography|Crime|Drama,Leonardo DiCaprio,J. Edgar ,102728,36258,Kaitlyn Dever,0,agent|fbi|federal bureau of investigation|gay relationship|secret,http://www.imdb.com/title/tt1616195/?ref_=fn_tt_tt_1,279,English,USA,R,35000000,2011,6000,6.6,2.35,16000
Color,Gary McKendry,189,116,5,748,Robert De Niro,26000,25093607,Action|Crime|Thriller,Jason Statham,Killer Elite ,105556,49608,Ben Mendelsohn,2,australia|death|mentor|revenge|secret society,http://www.imdb.com/title/tt1448755/?ref_=fn_tt_tt_1,157,English,UK,R,35000000,2011,22000,6.5,2.35,17000
Color,Justin Chadwick,211,141,56,38,Fana Mokoena,113,8324748,Biography|Drama|History,Terry Pheto,Mandela: Long Walk to Freedom ,21223,301,Tony Kgoroge,1,africa|apartheid|nelson mandela|president|resistance,http://www.imdb.com/title/tt2304771/?ref_=fn_tt_tt_1,108,English,UK,PG-13,35000000,2013,98,7.1,2.35,13000
Color,Susanna White,97,109,24,167,Bill Bailey,287,28995450,Comedy|Family|Fantasy,Daniel Mays,Nanny McPhee Returns ,19230,855,Eros Vlahos,5,farm|magic|mother daughter relationship|overalls|title directed by female,http://www.imdb.com/title/tt1415283/?ref_=fn_tt_tt_1,59,English,UK,PG,35000000,2010,175,6.1,2.35,0
Color,Nicholas Stoller,177,92,89,190,Ike Barinholtz,17000,55291815,Comedy,Chloë Grace Moretz,Neighbors 2: Sorority Rising ,28041,17860,Kiersey Clemons,0,bare chested male|gay|gay best friend|gay man|gay marriage proposal,http://www.imdb.com/title/tt4438848/?ref_=fn_tt_tt_1,111,English,USA,R,35000000,2016,329,6,2.35,0
Color,Taylor Hackford,224,118,138,458,Clifton Collins Jr.,26000,17609982,Action|Crime|Romance|Thriller,Jason Statham,Parker ,90046,28479,Wendell Pierce,0,action hero|disguise|hospital|real estate agent|thief,http://www.imdb.com/title/tt1904996/?ref_=fn_tt_tt_1,141,English,USA,R,35000000,2013,968,6.2,2.35,17000
Color,Gabriele Muccino,135,105,125,2000,Dennis Quaid,18000,13101142,Comedy|Romance|Sport,Gerard Butler,Playing for Keeps ,23916,23122,Judy Greer,5,coach|soccer|soccer coach|soccer mom|soccer team,http://www.imdb.com/title/tt1540128/?ref_=fn_tt_tt_1,50,English,USA,PG-13,35000000,2012,2000,5.7,2.35,0
Color,David Koepp,248,91,192,346,Dania Ramirez,23000,20275446,Action|Crime|Thriller,Joseph Gordon-Levitt,Premium Rush ,95274,24669,Aasif Mandvi,0,chase|courier|delivery|envelope|police,http://www.imdb.com/title/tt1547234/?ref_=fn_tt_tt_1,178,English,USA,PG-13,35000000,2012,1000,6.5,2.35,20000
Color,John Lee Hancock,405,125,102,825,Ruth Wilson,15000,83299761,Biography|Comedy|Drama|History|Music,Tom Hanks,Saving Mr. Banks ,117719,19809,B.J. Novak,2,author|disney|loss of father|reference to walt disney|suppression of emotion,http://www.imdb.com/title/tt2140373/?ref_=fn_tt_tt_1,306,English,USA,PG-13,35000000,2013,2000,7.5,2.35,39000
Color,Randall Wallace,160,123,130,426,Kevin Connolly,826,59699513,Biography|Drama|Family|History|Sport,Scott Glenn,Secretariat ,20827,2259,Dylan Walsh,0,eccentric|horse racing|newspaper clipping|stallion|triple crown,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,136,English,USA,PG,35000000,2010,638,7.2,2.35,0
Color,Simon West,98,96,165,566,Mark Valley,12000,183125,Action|Crime|Drama|Thriller,Nicolas Cage,Stolen ,36914,14978,Sami Gayle,1,bank|money|presumed dead|rescue|thief,http://www.imdb.com/title/tt1656186/?ref_=fn_tt_tt_1,86,English,USA,R,35000000,2012,774,5.5,2.35,0
Color,Alan Poul,148,104,16,584,Noureen DeWulf,1000,37481242,Comedy|Romance,Danneel Ackles,The Back-up Plan ,40654,3356,Tom Bosley,0,artificial insemination|baby|cheese|chick flick|pet shop,http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1,97,English,USA,PG-13,35000000,2010,700,5.3,2.35,0
Color,Justin Zackham,133,89,16,2000,Robert De Niro,49000,21784432,Comedy,Robin Williams,The Big Wedding ,37493,74181,Topher Grace,8,adoption|divorce|family relationships|farce|wedding,http://www.imdb.com/title/tt1931435/?ref_=fn_tt_tt_1,108,English,USA,R,35000000,2013,22000,5.6,2.35,0
Color,Paul Haggis,239,133,549,343,Daniel Stern,10000,21129348,Crime|Drama|Romance|Thriller,Olivia Wilde,The Next Three Days ,146364,11799,Aisha Hinds,0,argument|evidence|fingerprints|murder|murder weapon,http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1,237,English,USA,PG-13,35000000,2010,796,7.4,2.35,27000
Color,Robert Zemeckis,335,123,0,6,Soleyman Pierini,23000,10137502,Adventure|Biography|Drama|Thriller,Joseph Gordon-Levitt,The Walk ,77394,23031,Jade Kindar-Martin,0,1970s|based on true story|new york city|skyscraper|tightrope walker,http://www.imdb.com/title/tt3488710/?ref_=fn_tt_tt_1,195,English,USA,PG,35000000,2015,22,7.4,2.35,24000
Color,Judd Apatow,285,134,0,120,Maude Apatow,529,67523385,Comedy,Charlyne Yi,This Is 40 ,104005,1050,Mackenzie Aladjem,2,40th birthday|aging|birthday|sex|viagra,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,248,English,USA,R,35000000,2012,130,6.2,2.35,18000
Color,Judd Apatow,332,129,0,213,Randall Park,492,110008260,Comedy|Romance,Amy Schumer,Trainwreck ,94241,1450,Josh Segarra,1,actress playing herself|actress shares first name with character|fired from a job|male nudity|written by star,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,309,English,Japan,R,35000000,2015,392,6.3,2.35,25000
Color,Ken Scott,90,91,31,141,June Diane Raphael,1000,10214013,Comedy,Tom Wilkinson,Unfinished Business ,23072,1564,Melissa McMeekin,2,business trip|company|glory hole|male frontal nudity|male nudity,http://www.imdb.com/title/tt2358925/?ref_=fn_tt_tt_1,89,English,USA,R,35000000,2015,249,5.4,2.35,0
Color,Jonathan Levine,452,98,129,7,Vincent Leclerc,303,66359959,Comedy|Horror|Romance,Cory Hardrict,Warm Bodies ,184641,337,Daniel Rindress-Kay,0,fight|memory|teenager|undead|zombie,http://www.imdb.com/title/tt1588173/?ref_=fn_tt_tt_1,326,English,USA,PG-13,35000000,2013,18,6.9,2.35,81000
Color,Bobby Farrelly,237,111,101,681,Larry Joe Campbell,966,45045037,Comedy|Romance,Jenna Fischer,Hall Pass ,103230,3393,Stephen Merchant,3,drugged food|female frontal nudity|male frontal nudity|male nudity|marriage,http://www.imdb.com/title/tt0480687/?ref_=fn_tt_tt_1,143,English,USA,R,36000000,2011,919,5.9,2.35,10000
Color,Wilson Yip,78,105,25,51,Lynn Hung,461,2126511,Action|Biography|Drama|History,Mike Tyson,Ip Man 3 ,21912,615,Kwok-Kwan Chan,0,1950s|cancer|hong kong|martial arts school|wing chun,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,45,Cantonese,Hong Kong,PG-13,36000000,2015,79,7.2,2.35,12000
Color,Roland Joffé,77,102,596,785,Dougray Scott,877,1068392,Biography|Drama|War,Jordi Mollà,There Be Dragons ,3865,3497,Lily Cole,0,dying|forgiveness|saint|spanish civil war|starts with narration,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,53,English,Spain,PG-13,36000000,2011,794,5.9,2.35,2000
Color,Kevin Smith,203,107,0,574,Tracy Morgan,13000,44867349,Action|Comedy|Crime,Bruce Willis,Cop Out ,75347,14483,Kevin Pollak,2,baseball card|detective|partner|thief|wedding,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,176,English,USA,R,37000000,2010,642,5.6,2.35,0
Color,Mikael Håfström,267,114,101,2000,Colin O'Donoghue,12000,33037754,Drama|Horror|Mystery|Thriller,Anthony Hopkins,The Rite ,75864,19904,Toby Jones,1,demon|exorcism|exorcist|faith|seminary,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197,English,USA,PG-13,37000000,2011,3000,6,2.35,23000
Color,Ben Affleck,378,150,0,206,Jon Hamm,10000,92173235,Crime|Drama|Thriller,Jeremy Renner,The Town ,280228,14296,Owen Burke,7,bank manager|bank robbery|criminal gang|heist|prison,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,420,English,USA,R,37000000,2010,4000,7.6,2.35,29000
Color,Rawson Marshall Thurber,289,118,43,651,Molly C. Quinn,740,150368971,Comedy|Crime,Laura-Leigh,We're the Millers ,316671,3425,Thomas Lennon,4,fake family|male frontal nudity|marijuana|mexico|stripper,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301,English,USA,R,37000000,2013,707,7,2.35,35000
Color,Christian Ditter,148,110,11,591,Damon Wayans Jr.,2000,46813366,Comedy|Romance,Alison Brie,How to Be Single ,39440,4882,Nicholas Braun,4,motor scooter|new york city|newborn baby|scooter|single,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,83,English,USA,R,38000000,2016,756,6.1,2.35,15000
Color,David Twohy,302,127,123,904,Nolan Gerard Funk,14000,41997790,Action|Sci-Fi|Thriller,Vin Diesel,Riddick ,125305,17551,Bokeem Woodbine,0,alien|left for dead|mercenary|survival|vomiting,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343,English,USA,R,38000000,2013,924,6.4,2.35,39000
Color,Ron Howard,393,123,2000,471,Olivia Wilde,26000,26903709,Action|Biography|Drama|Sport,Chris Hemsworth,Rush ,312629,37206,Alexandra Maria Lara,0,1970s|female rear nudity|formula 1|rivalry|sex with a nurse,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,475,English,UK,R,38000000,2013,10000,8.1,2.35,83000
Color,J Blakeson,194,112,5,724,Maggie Siff,17000,34912982,Action|Adventure|Sci-Fi|Thriller,Chloë Grace Moretz,The 5th Wave ,55617,19974,Nick Robinson,0,alien|attack|based on novel|based on young adult novel|fear,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,266,English,USA,PG-13,38000000,2016,1000,5.2,2.35,14000
Color,Ethan Coen,493,110,1000,538,Jeff Bridges,13000,171031347,Adventure|Drama|Western,Matt Damon,True Grit ,240962,25964,Bruce Green,0,arkansas|murder|sheriff|texas ranger|u.s. marshal,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,724,English,USA,PG-13,38000000,2010,12000,7.7,2.35,36000
Color,Francis Lawrence,279,120,508,1000,Christoph Waltz,21000,58700247,Drama|Romance,Robert Pattinson,Water for Elephants ,95367,36062,James Frain,1,circus|circus vargas|elephant|fear|train,http://www.imdb.com/title/tt1067583/?ref_=fn_tt_tt_1,260,English,USA,PG-13,38000000,2011,11000,6.9,2.35,33000
Color,Kar-Wai Wong,273,122,0,7,Hye-kyo Song,643,6594136,Action|Biography|Drama,Tony Chiu Wai Leung,The Grandmaster ,24557,943,Elvis Tsui,1,challenge|china|hong kong|martial arts|martial arts master,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,111,Mandarin,Hong Kong,PG-13,38600000,2013,290,6.5,2.35,13000
Color,Brian Helgeland,216,128,241,898,Christopher Meloni,11000,95001343,Biography|Drama|Sport,Harrison Ford,42,66511,16911,Nicole Beharie,0,baseball|baseball player|brooklyn dodgers|major league baseball|racism,http://www.imdb.com/title/tt0453562/?ref_=fn_tt_tt_1,200,English,USA,PG-13,40000000,2013,3000,7.5,2.35,28000
Color,Seth MacFarlane,303,136,3000,3000,Charlize Theron,14000,42615685,Comedy|Western,Liam Neeson,A Million Ways to Die in the West ,136093,28927,Seth MacFarlane,3,dancing sheep|fetish|musical scene|racial humor|snake poison,http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1,416,English,USA,R,40000000,2014,9000,6.1,2.35,24000
Color,Brian Robbins,70,91,48,39,Lou Saliba,61,18438149,Comedy|Drama,John Gatins,A Thousand Words ,30842,222,Greg Collins,8,box office flop|buddhist|liar|literary agent|magical tree,http://www.imdb.com/title/tt0763831/?ref_=fn_tt_tt_1,93,English,USA,PG-13,40000000,2012,46,5.9,2.35,0
Color,David O. Russell,538,138,737,14000,Christian Bale,34000,150117807,Crime|Drama,Jennifer Lawrence,American Hustle ,358416,83012,Bradley Cooper,5,based on true story|con artist|drunk wife|fbi investigation|scam,http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1,751,English,USA,R,40000000,2013,23000,7.3,2.35,63000
Color,Ken Kwapis,125,107,42,171,Tim Blake Nelson,875,20113965,Biography|Drama|Romance,Ted Danson,Big Miracle ,15231,1702,Andrew Daly,3,arctic circle|reporter|small town|volunteer|whale,http://www.imdb.com/title/tt1430615/?ref_=fn_tt_tt_1,66,English,USA,PG,40000000,2012,596,6.5,2.35,0
Color,Steven Spielberg,459,142,14000,423,Mark Rylance,15000,72306065,Drama|History|Thriller,Tom Hanks,Bridge of Spies ,178118,16944,Amy Ryan,0,cia|cold war|lawyer|negotiation|spy,http://www.imdb.com/title/tt3682448/?ref_=fn_tt_tt_1,355,English,USA,PG-13,40000000,2015,535,7.6,2.35,55000
Color,Olivier Megaton,201,112,118,674,Callum Blue,877,36665854,Action|Crime|Drama|Thriller,Jordi Mollà,Colombiana ,76498,3432,Jesse Borrego,0,female in a shower|female nudity|premarital sex|sex scene|woman wearing a miniskirt,http://www.imdb.com/title/tt1657507/?ref_=fn_tt_tt_1,203,English,France,PG-13,40000000,2011,738,6.4,2.35,15000
Color,Cal Brunker,83,89,7,91,Paul Scheer,3000,57011847,Adventure|Animation|Comedy|Family|Sci-Fi,Brendan Fraser,Escape from Planet Earth ,20615,3361,Jonathan Morgan Heit,2,alien|cult film|mission control|product placement|rescue,http://www.imdb.com/title/tt0765446/?ref_=fn_tt_tt_1,44,English,USA,PG,40000000,2013,190,5.9,2.35,0
Color,Stephen Daldry,283,129,335,64,Thomas Horn,15000,31836745,Adventure|Drama|Mystery,Tom Hanks,Extremely Loud & Incredibly Close ,81298,15595,Stephen Henderson,1,fear|mourning|mute|quest|revelation,http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1,341,English,USA,PG-13,40000000,2011,467,6.9,2.35,39000
Color,Sam Taylor-Johnson,362,129,456,716,Luke Grimes,1000,166147885,Drama|Romance,Jennifer Ehle,Fifty Shades of Grey ,220020,4585,Callum Rennie,0,female frontal nudity|female nudity|perversion|sex scene|spanking,http://www.imdb.com/title/tt2322441/?ref_=fn_tt_tt_1,1360,English,USA,R,40000000,2015,935,4.1,2.35,101000
Color,Steven Quale,277,92,77,495,Jacqueline MacInnes Wood,703,42575718,Horror,Emma Bell,Final Destination 5 ,83788,3074,Courtney B. Vance,0,blood splatter|death|eyeball run over by car|latex gloves|suspension bridge,http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1,227,English,USA,R,40000000,2011,682,5.9,2.35,20000
Color,Andrew Niccol,360,109,487,3000,Olivia Wilde,20000,37553932,Action|Sci-Fi|Thriller,Matt Bomer,In Time ,304318,34011,Justin Timberlake,2,currency|future|murder|on the run|time,http://www.imdb.com/title/tt1637688/?ref_=fn_tt_tt_1,463,English,USA,PG-13,40000000,2011,10000,6.7,2.35,52000
Color,Clint Eastwood,249,134,16000,235,Steve Schirripa,880,47034272,Biography|Drama|Music|Musical,Johnny Cannizzaro,Jersey Boys ,25465,2281,Scott Vance,1,band|music group|musical quartet|singer|song,http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1,190,English,USA,R,40000000,2014,413,6.9,2.35,16000
Color,Peter Berg,319,121,532,127,Scott Elrod,480,125069696,Action|Biography|Drama|Thriller|War,Jerry Ferrara,Lone Survivor ,203963,1261,Dan Bilzerian,0,courage|navy seal|outnumbered|shot multiple times|survival,http://www.imdb.com/title/tt1091191/?ref_=fn_tt_tt_1,420,English,USA,R,40000000,2013,449,7.6,2.35,58000
Color,Luc Besson,433,89,0,903,Morgan Freeman,19000,126546825,Action|Sci-Fi|Thriller,Scarlett Johansson,Lucy ,327367,32325,Amr Waked,0,brain capacity|drugs|fictional drug|one woman army|tough girl,http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1,918,English,France,R,40000000,2014,11000,6.4,2.35,83000
Color,Roger Michell,212,107,50,58,Patti D'Arbanville,293,30993544,Comedy|Drama|Romance,Noah Bean,Morning Glory ,58871,621,Vanessa Aspillaga,0,job offer|roller coaster|slow motion action scene|slow motion sequence|television,http://www.imdb.com/title/tt1126618/?ref_=fn_tt_tt_1,156,English,USA,PG-13,40000000,2010,117,6.5,2.35,0
Color,Julie Anne Robinson,127,91,30,497,Debbie Reynolds,922,26404753,Action|Comedy|Crime|Romance|Thriller,Fisher Stevens,One for the Money ,34203,3301,Patrick Fischler,1,bail bond|bounty hunter|jeans|shot in the butt|title directed by female,http://www.imdb.com/title/tt1598828/?ref_=fn_tt_tt_1,169,English,USA,PG-13,40000000,2012,786,5.3,2.35,19000
Color,Greg Mottola,342,109,99,57,Nelson Ascencio,176,37371385,Adventure|Comedy|Sci-Fi,Bobby Lee,Paul ,192462,390,Jeremy Owen,0,alien|geek|nerd|road trip|ufo,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1,334,English,USA,R,40000000,2011,61,7,2.35,42000
Color,Nimród Antal,351,107,190,520,Alice Braga,2000,52000688,Action|Adventure|Sci-Fi|Thriller,Topher Grace,Predators ,171418,4243,Derek Mears,0,kicked in the face|martial arts|punched in the face|strong female character|woman punching a man,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,619,English,USA,R,40000000,2010,1000,6.4,2.35,17000
Color,Tim Story,119,102,167,655,Nadine Velazquez,2000,90835030,Action|Comedy,Olivia Munn,Ride Along 2 ,28621,5178,Bruce McGill,0,computer hacker|crime boss|detective|drugs|wedding,http://www.imdb.com/title/tt2869728/?ref_=fn_tt_tt_1,58,English,USA,PG-13,40000000,2016,874,5.9,2.35,0
Color,Wes Craven,420,111,0,687,Aimee Teegarden,2000,38176892,Horror|Mystery,Alison Brie,Scream 4 ,104119,4486,Shenae Grimes-Beech,0,author|book|deputy|murder|sheriff,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1,518,English,USA,R,40000000,2011,741,6.2,2.35,26000
Color,Andy Tennant,161,110,72,789,Dorian Missick,18000,67061228,Action|Comedy|Romance,Gerard Butler,The Bounty Hunter ,96565,21554,Peter Greene,1,bounty hunter|death|murder|police officer|reporter,http://www.imdb.com/title/tt1038919/?ref_=fn_tt_tt_1,135,English,USA,PG-13,40000000,2010,1000,5.5,2.35,0
Color,James Wan,300,134,0,336,Frances O'Connor,1000,102310175,Horror|Mystery|Thriller,Javier Botet,The Conjuring 2 ,64989,2676,Robin Atkin Downes,0,based on supposedly true story|house|paranormal investigating|psychic|second part,http://www.imdb.com/title/tt3065204/?ref_=fn_tt_tt_1,279,English,USA,R,40000000,2016,575,7.8,2.35,40000
Color,Anne Fletcher,147,95,98,78,Tom Virtue,405,37101011,Comedy|Drama,Miriam Margolyes,The Guilt Trip ,30394,1070,Julene Renee,1,cross country|love|mother son relationship|on the road|trip,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1,103,English,USA,PG-13,40000000,2012,358,5.8,2.35,0
Color,Pierre Morel,224,115,180,87,Mark Rylance,1000,10640645,Action|Crime|Drama|Mystery|Thriller,Ray Winstone,The Gunman ,28429,1686,Jasmine Trinca,0,assassination|blood vomiting|death|hit squad|mercenary,http://www.imdb.com/title/tt2515034/?ref_=fn_tt_tt_1,110,English,USA,R,40000000,2015,535,5.8,2.35,0
Color,Andrew Niccol,298,125,487,201,Chandler Canterbury,430,26616999,Action|Adventure|Romance|Sci-Fi|Thriller,J.D. Evermore,The Host ,92461,1300,Rachel Roberts,3,alien|alien creature|body snatching|desert|parasite,http://www.imdb.com/title/tt1517260/?ref_=fn_tt_tt_1,347,English,USA,PG-13,40000000,2013,329,5.9,2.35,43000
Color,Brad Furman,274,118,65,638,Margarita Levieva,11000,57981889,Crime|Drama|Thriller,Matthew McConaughey,The Lincoln Lawyer ,173848,13943,Frances Fisher,1,defense attorney|defense lawyer|lawyer|plot twist|prostitute,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,203,English,USA,R,40000000,2011,980,7.3,2.35,25000
